om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,has_time
654325,2020,6,20,2020-06-20,,3,KS,20,0,1.25,0,0,0,0,39.84,-99.89,39.84,-99.89,0,0,0,0,0,137,0,0,0,False
654327,2020,6,20,2020-06-20,,3,KS,20,0,3.0,0,0,50000,500000,39.1498,-99.3429,39.2011,-99.3,0,0,0,0,0,163,0,0,0,False
654332,2020,6,20,2020-06-20,,3,KS,20,0,1.0,0,0,0,0,39.7571,-99.6684,39.7571,-99.6684,0,0,0,0,0,137,0,0,0,False
654334,2020,6,20,2020-06-20,,3,KS,20,0,1.75,0,0,0,0,38.31,-100.06,38.31,-100.06,0,0,0,0,0,135,0,0,0,False
654335,2020,6,20,2020-06-20,,3,KS,20,0,2.0,0,0,0,0,38.2,-99.75,38.2,-99.75,0,0,0,0,0,83,0,0,0,False
654337,2020,6,20,2020-06-20,,3,KS,20,0,1.25,0,0,0,0,38.13,-99.71,38.13,-99.71,0,0,0,0,0,83,0,0,0,False
654339,2020,6,20,2020-06-20,,3,NE,31,0,1.0,0,0,0,0,40.82,-98.6,40.82,-98.6,0,0,0,0,0,79,0,0,0,False
654340,2020,6,20,2020-06-20,,3,KS,20,0,1.0,0,0,0,0,38.24,-99.9,38.24,-99.9,0,0,0,0,0,83,0,0,0,False
654341,2020,6,20,2020-06-20,,3,KS,20,0,1.25,0,0,0,0,38.39,-100.02,38.39,-100.02,0,0,0,0,0,135,0,0,0,False
654342,2020,6,20,2020-06-20,,3,KS,20,0,1.0,0,0,0,0,38.2,-99.9,38.2,-99.9,0,0,0,0,0,83,0,0,0,False
654344,2020,6,20,2020-06-20,,3,KS,20,0,1.0,0,0,0,0,38.18,-99.9,38.18,-99.9,0,0,0,0,0,83,0,0,0,False
654345,2020,6,20,2020-06-20,,3,KS,20,0,1.5,0,0,0,0,38.15,-99.9,38.15,-99.9,0,0,0,0,0,83,0,0,0,False
654346,2020,6,20,2020-06-20,,3,KS,20,0,1.5,0,0,0,0,38.12,-99.71,38.12,-99.71,0,0,0,0,0,83,0,0,0,False
654349,2020,6,20,2020-06-20,,3,KS,20,0,1.0,0,0,0,0,37.76,-99.97,37.76,-99.97,0,0,0,0,0,57,0,0,0,False
654350,2020,6,20,2020-06-20,,3,KS,20,0,1.25,0,0,0,0,37.74,-99.94,37.74,-99.94,0,0,0,0,0,57,0,0,0,False
654351,2020,6,20,2020-06-20,,3,TX,48,0,1.75,0,0,0,0,34.6741,-100.083,34.6741,-100.083,0,0,0,0,0,75,0,0,0,False
654352,2020,6,20,2020-06-20,,3,NE,31,0,1.0,0,0,0,0,41.45,-97.73,41.45,-97.73,0,0,0,0,0,125,0,0,0,False
654353,2020,6,20,2020-06-20,,3,NE,31,0,1.0,0,0,0,0,41.39,-97.54,41.39,-97.54,0,0,0,0,0,141,0,0,0,False
654354,2020,6,21,2020-06-21,,3,NE,31,0,1.0,0,0,0,0,41.32,-97.67,41.32,-97.67,0,0,0,0,0,121,0,0,0,False
654355,2020,6,21,2020-06-21,,3,OK,40,0,1.25,0,0,0,0,35.06,-98.26,35.06,-98.26,0,0,0,0,0,15,0,0,0,False
654356,2020,6,21,2020-06-21,,3,OK,40,0,1.5,0,0,0,0,35.06,-98.26,35.06,-98.26,0,0,0,0,0,15,0,0,0,False
654357,2020,6,21,2020-06-21,,3,OK,40,0,1.75,0,0,0,0,35.06,-98.26,35.06,-98.26,0,0,0,0,0,15,0,0,0,False
654358,2020,6,21,2020-06-21,,3,OK,40,0,1.75,0,0,0,0,35.06,-98.26,35.06,-98.26,0,0,0,0,0,15,0,0,0,False
654359,2020,6,21,2020-06-21,,3,OK,40,0,1.0,0,0,0,0,34.01,-97.97,34.01,-97.97,0,0,0,0,0,67,0,0,0,False
654362,2020,6,21,2020-06-21,,3,OK,40,0,1.0,0,0,0,0,35.69,-97.81,35.69,-97.81,0,0,0,0,0,17,0,0,0,False
654366,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.06,-98.54,39.06,-98.54,0,0,0,0,0,167,0,0,0,False
654367,2020,6,21,2020-06-21,,3,OK,40,0,1.0,0,0,0,0,34.78,-98.57,34.78,-98.57,0,0,0,0,0,31,0,0,0,False
654368,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.67,-98.35,39.67,-98.35,0,0,0,0,0,89,0,0,0,False
654369,2020,6,21,2020-06-21,,3,OK,40,0,1.0,0,0,0,0,34.9,-98.47,34.9,-98.47,0,0,0,0,0,15,0,0,0,False
654372,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,38.99,-98.15,38.99,-98.15,0,0,0,0,0,105,0,0,0,False
654373,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,39.0,-98.39,39.0,-98.39,0,0,0,0,0,105,0,0,0,False
654384,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,38.95,-100.8517,38.95,-100.8517,0,0,0,0,0,109,0,0,0,False
654385,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.12,-100.63,39.12,-100.63,0,0,0,0,0,63,0,0,0,False
654386,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.111,-100.6276,39.111,-100.6276,0,0,0,0,0,63,0,0,0,False
654387,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,39.1116,-100.6415,39.1116,-100.6415,0,0,0,0,0,63,0,0,0,False
654389,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,38.98,-100.8512,38.98,-100.8512,0,0,0,0,0,109,0,0,0,False
654390,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,38.82,-98.47,38.82,-98.47,0,0,0,0,0,53,0,0,0,False
654393,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.3006,-100.5529,39.3006,-100.5529,0,0,0,0,0,179,0,0,0,False
654394,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,38.88,-98.7,38.88,-98.7,0,0,0,0,0,167,0,0,0,False
654395,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.1523,-98.9338,39.1523,-98.9338,0,0,0,0,0,141,0,0,0,False
654398,2020,6,21,2020-06-21,,3,KS,20,0,1.25,0,0,0,0,39.3602,-100.4371,39.3602,-100.4371,0,0,0,0,0,179,0,0,0,False
654405,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,38.5,-100.47,38.5,-100.47,0,0,0,0,0,101,0,0,0,False
654408,2020,6,21,2020-06-21,,3,KS,20,0,1.25,0,0,0,0,39.7606,-99.8894,39.7606,-99.8894,0,0,0,0,0,137,0,0,0,False
654412,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,39.8207,-99.897,39.8207,-99.897,0,0,0,0,0,137,0,0,0,False
654416,2020,6,21,2020-06-21,,3,KS,20,0,3.25,0,0,0,0,38.6,-98.4,38.6,-98.4,0,0,0,0,0,53,0,0,0,False
654421,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,38.77,-98.59,38.77,-98.59,0,0,0,0,0,167,0,0,0,False
654423,2020,6,21,2020-06-21,,3,KS,20,0,1.75,0,0,0,0,37.62,-100.65,37.62,-100.65,0,0,0,0,0,81,0,0,0,False
654424,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,37.94,-101.25,37.94,-101.25,0,0,0,0,0,93,0,0,0,False
654425,2020,6,21,2020-06-21,,3,KS,20,0,1.25,0,0,0,0,37.59,-100.59,37.59,-100.59,0,0,0,0,0,69,0,0,0,False
654426,2020,6,21,2020-06-21,,3,KS,20,0,1.25,0,0,0,0,37.33,-101.21,37.33,-101.21,0,0,0,0,0,189,0,0,0,False
654427,2020,6,21,2020-06-21,,3,KS,20,0,1.75,0,0,0,0,37.94,-101.27,37.94,-101.27,0,0,0,0,0,93,0,0,0,False
654428,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,37.6,-100.45,37.6,-100.45,0,0,0,0,0,69,0,0,0,False
654429,2020,6,21,2020-06-21,,3,KS,20,0,1.5,0,0,0,0,37.94,-101.26,37.94,-101.26,0,0,0,0,0,93,0,0,0,False
654430,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,37.48,-100.85,37.48,-100.85,0,0,0,0,0,81,0,0,0,False
654432,2020,6,21,2020-06-21,,3,NE,31,0,1.25,0,0,0,0,40.7146,-99.8724,40.7055,-99.8324,0,0,0,0,0,73,0,0,0,False
654433,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,37.2,-100.7,37.2,-100.7,0,0,0,0,0,175,0,0,0,False
654434,2020,6,21,2020-06-21,,3,KS,20,0,1.25,0,0,0,0,37.21,-100.69,37.21,-100.69,0,0,0,0,0,175,0,0,0,False
654438,2020,6,21,2020-06-21,,3,KS,20,0,1.0,0,0,0,0,37.2,-100.7,37.2,-100.7,0,0,0,0,0,175,0,0,0,False
654442,2020,6,21,2020-06-21,,3,OK,40,0,1.0,0,0,0,0,36.82,-100.5019,36.82,-100.5019,0,0,0,0,0,7,0,0,0,False
654443,2020,6,21,2020-06-21,,3,OK,40,0,1.5,0,0,0,0,36.63,-100.52,36.63,-100.52,0,0,0,0,0,7,0,0,0,False
654446,2020,6,21,2020-06-21,,3,OK,40,0,1.0,0,0,0,0,36.79,-100.52,36.79,-100.52,0,0,0,0,0,7,0,0,0,False
654447,2020,6,21,2020-06-21,,3,OK,40,0,3.0,0,0,0,0,36.61,-100.63,36.61,-100.63,0,0,0,0,0,7,0,0,0,False
654448,2020,6,21,2020-06-21,,3,OK,40,0,2.75,0,0,0,0,36.65,-100.51,36.65,-100.51,0,0,0,0,0,7,0,0,0,False
654449,2020,6,21,2020-06-21,,3,TX,48,0,1.0,0,0,0,0,36.44,-100.14,36.44,-100.14,0,0,0,0,0,295,0,0,0,False
654453,2020,6,21,2020-06-21,,3,NE,31,0,1.25,0,0,0,0,41.08,-100.66,41.08,-100.66,0,0,0,0,0,111,0,0,0,False
654454,2020,6,21,2020-06-21,,3,NE,31,0,1.0,0,0,0,0,41.08,-100.66,41.08,-100.66,0,0,0,0,0,111,0,0,0,False
654455,2020,6,21,2020-06-21,,3,TX,48,0,1.0,0,0,0,0,36.2568,-100.7638,36.2568,-100.7638,0,0,0,0,0,357,0,0,0,False
654456,2020,6,21,2020-06-21,,3,TX,48,0,1.0,0,0,0,0,35.76,-100.53,35.76,-100.53,0,0,0,0,0,211,0,0,0,False
654472,2020,6,22,2020-06-22,,3,NE,31,0,1.0,0,0,0,0,40.62,-96.71,40.62,-96.71,0,0,0,0,0,109,0,0,0,False
654473,2020,6,22,2020-06-22,,3,NE,31,0,2.0,0,0,0,0,40.51,-96.71,40.51,-96.71,0,0,0,0,0,67,0,0,0,False
654474,2020,6,22,2020-06-22,,3,NE,31,0,1.5,0,0,0,0,40.52,-96.71,40.52,-96.71,0,0,0,0,0,67,0,0,0,False
654475,2020,6,22,2020-06-22,,3,TX,48,0,1.0,0,0,0,0,36.42,-101.86,36.42,-101.86,0,0,0,0,0,421,0,0,0,False
654478,2020,6,22,2020-06-22,,3,TX,48,0,1.25,0,0,0,0,36.34,-102.07,36.34,-102.07,0,0,0,0,0,421,0,0,0,False
654479,2020,6,22,2020-06-22,,3,TX,48,0,1.0,0,0,0,0,36.19,-101.19,36.19,-101.19,0,0,0,0,0,195,0,0,0,False
654483,2020,6,22,2020-06-22,,3,TX,48,0,2.5,0,0,0,0,36.1,-101.95,36.1,-101.95,0,0,0,0,0,421,0,0,0,False
654485,2020,6,22,2020-06-22,,3,TX,48,0,3.25,0,0,0,0,35.23,-102.38,35.23,-102.38,0,0,0,0,0,359,0,0,0,False
654486,2020,6,22,2020-06-22,,3,TX,48,0,1.5,0,0,0,0,36.24,-101.13,36.24,-101.13,0,0,0,0,0,195,0,0,0,False
654487,2020,6,22,2020-06-22,,3,TX,48,0,1.75,0,0,0,0,35.63,-102.31,35.63,-102.31,0,0,0,0,0,205,0,0,0,False
654489,2020,6,22,2020-06-22,,3,TX,48,0,2.25,0,0,0,0,36.28,-101.05,36.28,-101.05,0,0,0,0,0,357,0,0,0,False
654490,2020,6,22,2020-06-22,,3,TX,48,0,2.5,0,0,0,0,35.25,-102.39,35.25,-102.39,0,0,0,0,0,359,0,0,0,False
654491,2020,6,22,2020-06-22,,3,TX,48,0,1.0,0,0,0,0,35.83,-101.44,35.83,-101.44,0,0,0,0,0,233,0,0,0,False
654492,2020,6,22,2020-06-22,,3,TX,48,0,1.25,0,0,0,0,35.25,-102.43,35.25,-102.43,0,0,0,0,0,359,0,0,0,False
654494,2020,6,22,2020-06-22,,3,TX,48,0,1.75,0,0,0,0,35.23,-102.36,35.23,-102.36,0,0,0,0,0,359,0,0,0,False
654495,2020,6,22,2020-06-22,,3,TX,48,0,2.0,0,0,0,0,35.23,-102.33,35.23,-102.33,0,0,0,0,0,359,0,0,0,False
654496,2020,6,22,2020-06-22,,3,TX,48,0,1.25,0,0,0,0,35.7,-101.53,35.7,-101.53,0,0,0,0,0,233,0,0,0,False
654497,2020,6,22,2020-06-22,,3,TX,48,0,1.75,0,0,0,0,35.13,-102.36,35.13,-102.36,0,0,0,0,0,117,0,0,0,False
654498,2020,6,22,2020-06-22,,3,TX,48,0,2.0,0,0,0,0,36.26,-100.97,36.26,-100.97,0,0,0,0,0,357,0,0,0,False
654499,2020,6,22,2020-06-22,,3,TX,48,0,1.0,0,0,0,0,35.62,-101.58,35.62,-101.58,0,0,0,0,0,65,0,0,0,False
654500,2020,6,22,2020-06-22,,3,TX,48,0,1.0,0,0,0,0,35.62,-101.58,35.62,-101.58,0,0,0,0,0,233,0,0,0,False
654501,2020,6,22,2020-06-22,,3,TX,48,0,2.5,0,0,0,0,36.28,-100.8,36.28,-100.8,0,0,0,0,0,357,0,0,0,False
654502,2020,6,22,2020-06-22,,3,TX,48,0,1.0,0,0,0,0,35.64,-101.6,35.64,-101.6,0,0,0,0,0,233,0,0,0,False
